id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
147,64,64,1,0.11125086216847291,16,False,4,1,DLMT,True,False,True,True,True,27,4,2048,35,4,11,1,28,0.0003155436306711684,True,0.1113554,0.11145993783152708
148,128,2048,32,0.24659126002575216,2,False,2048,2,DLMT,False,True,False,True,False,30,1,4,35,4,9,1,26,5.2426321477606785e-05,True,0.24660862857142857,0.24662599711710498
149,1,1,1,0.1336507834505161,16,False,2048,1024,DLMT,True,False,False,True,False,18,1,16,35,4,19,13,1,4.998396477565522e-05,True,0.13366734285714288,0.13368390226376967
150,4,1,1024,0.1549553465470286,16,False,2048,1,DLMT,True,True,False,True,False,3,1,32,35,4,2,1,1,0.0001055488435149668,True,0.1549903142857143,0.1550252820244
151,64,1,1,0.2482340578490302,1,False,2048,64,DLMT,False,True,True,True,True,27,1,2,35,4,1,14,15,4.6913415687078905e-05,True,0.24824960000000001,0.24826514215096984
152,2048,1,32,0.10474711720614444,16,False,2048,2048,DLMT,True,False,True,True,False,4,1,1,35,4,1,8,3,0.000110466949531412,True,0.10478371428571427,0.10482031136528411
153,16,1,64,0.34010677094055874,16,False,2048,2,DLMT,True,False,False,True,False,30,1,4,35,4,10,1,24,0.00022750738045889226,True,0.3401821428571428,0.3402575147737269
154,32,1,2048,0.11181686627046153,4,False,2048,1,DLMT,True,False,True,True,True,25,1,2048,35,4,1,22,30,7.54340365985475e-05,True,0.11184185714285713,0.11186684801525273
155,1024,1,512,0.09523075313317426,8,False,2048,1024,DLMT,True,True,True,False,False,7,1,1,35,4,13,30,1,3.3404933767334445e-05,True,0.09524181999999999,0.09525288686682572
156,2048,1,32,0.1276757894616741,16,False,2048,1,DLMT,False,True,True,False,True,30,1,8,35,4,16,19,1,2.9181542950632534e-05,True,0.12768545714285714,0.1276951248240402
157,256,1,512,inf,16,False,2048,8,DLMT,False,True,True,True,True,1,1,256,1,4,30,30,1,inf,False,inf,inf
158,2048,1,1,0.12335358166737156,4,False,2048,32,DLMT,True,True,False,False,False,20,1,1024,35,4,30,15,1,6.266689390608754e-05,True,0.12337434285714284,0.12339510404691412
